cenario;dia;seed;genotipo_teste;classe_real_nirrig;classe_predita_nirrig;score_nirrig
BR16+EMB48→CD202;D03;46;CD202;0;0;0.264
BR16+EMB48→CD202;D03;46;CD202;0;0;0.112
BR16+EMB48→CD202;D03;46;CD202;0;0;0.218
BR16+EMB48→CD202;D03;46;CD202;1;0;0.05
BR16+EMB48→CD202;D03;46;CD202;1;0;0.018
BR16+EMB48→CD202;D03;46;CD202;1;0;0.018
BR16+EMB48→CD202;D03;46;CD202;1;0;0.012
BR16+EMB48→CD202;D03;46;CD202;1;1;1.0
BR16+EMB48→CD202;D03;46;CD202;1;1;1.0
BR16+EMB48→CD202;D03;46;CD202;1;1;1.0
BR16+EMB48→CD202;D03;46;CD202;1;1;1.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.078
BR16+EMB48→CD202;D03;46;CD202;0;0;0.068
BR16+EMB48→CD202;D03;46;CD202;0;0;0.028
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;1;1;0.88
BR16+EMB48→CD202;D03;46;CD202;1;1;0.934
BR16+EMB48→CD202;D03;46;CD202;1;1;0.952
BR16+EMB48→CD202;D03;46;CD202;1;1;0.962
BR16+EMB48→CD202;D03;46;CD202;1;1;0.518
BR16+EMB48→CD202;D03;46;CD202;1;0;0.488
BR16+EMB48→CD202;D03;46;CD202;1;1;0.512
BR16+EMB48→CD202;D03;46;CD202;1;0;0.5
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;1;1;0.892
BR16+EMB48→CD202;D03;46;CD202;1;1;0.934
BR16+EMB48→CD202;D03;46;CD202;1;1;0.954
BR16+EMB48→CD202;D03;46;CD202;1;1;0.96
BR16+EMB48→CD202;D03;46;CD202;1;1;1.0
BR16+EMB48→CD202;D03;46;CD202;1;1;1.0
BR16+EMB48→CD202;D03;46;CD202;1;1;1.0
BR16+EMB48→CD202;D03;46;CD202;1;1;1.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.006
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;0;0;0.0
BR16+EMB48→CD202;D03;46;CD202;1;1;1.0
BR16+EMB48→CD202;D03;46;CD202;1;1;1.0
BR16+EMB48→CD202;D03;46;CD202;1;1;1.0
BR16+EMB48→CD202;D03;46;CD202;1;1;1.0
BR16+EMB48→CD202;D03;46;CD202;1;1;0.936
BR16+EMB48→CD202;D03;46;CD202;1;1;0.948
BR16+EMB48→CD202;D03;46;CD202;1;1;0.946
BR16+EMB48→CD202;D03;46;CD202;1;1;0.948
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.102
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.102
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.102
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.102
BR16+CD202→EMB48;D04;42;EMB48;1;1;0.712
BR16+CD202→EMB48;D04;42;EMB48;1;1;0.732
BR16+CD202→EMB48;D04;42;EMB48;1;1;0.71
BR16+CD202→EMB48;D04;42;EMB48;1;1;0.712
BR16+CD202→EMB48;D04;42;EMB48;1;1;0.956
BR16+CD202→EMB48;D04;42;EMB48;1;1;0.956
BR16+CD202→EMB48;D04;42;EMB48;1;1;0.956
BR16+CD202→EMB48;D04;42;EMB48;1;1;0.956
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.102
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.002
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.004
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.02
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.364
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.358
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.32
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.32
BR16+CD202→EMB48;D04;42;EMB48;1;1;0.978
BR16+CD202→EMB48;D04;42;EMB48;1;1;0.986
BR16+CD202→EMB48;D04;42;EMB48;1;1;0.99
BR16+CD202→EMB48;D04;42;EMB48;1;1;0.978
BR16+CD202→EMB48;D04;42;EMB48;1;0;0.36
BR16+CD202→EMB48;D04;42;EMB48;1;0;0.358
BR16+CD202→EMB48;D04;42;EMB48;1;0;0.45
BR16+CD202→EMB48;D04;42;EMB48;1;0;0.458
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.072
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.07
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.02
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.002
BR16+CD202→EMB48;D04;42;EMB48;1;0;0.142
BR16+CD202→EMB48;D04;42;EMB48;1;0;0.076
BR16+CD202→EMB48;D04;42;EMB48;1;0;0.056
BR16+CD202→EMB48;D04;42;EMB48;1;0;0.046
BR16+CD202→EMB48;D04;42;EMB48;1;0;0.14
BR16+CD202→EMB48;D04;42;EMB48;1;0;0.142
BR16+CD202→EMB48;D04;42;EMB48;1;0;0.152
BR16+CD202→EMB48;D04;42;EMB48;1;0;0.152
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.394
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.348
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.254
BR16+CD202→EMB48;D04;42;EMB48;0;0;0.236
BR16+CD202→EMB48;D04;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D04;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D04;42;EMB48;1;1;1.0
BR16+CD202→EMB48;D04;42;EMB48;1;1;0.994
BR16+CD202→EMB48;D04;42;EMB48;1;0;0.446
BR16+CD202→EMB48;D04;42;EMB48;1;0;0.294
BR16+CD202→EMB48;D04;42;EMB48;1;1;0.678
BR16+CD202→EMB48;D04;42;EMB48;1;0;0.306
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.122
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.122
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.122
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.122
BR16+CD202→EMB48;D04;43;EMB48;1;1;0.712
BR16+CD202→EMB48;D04;43;EMB48;1;1;0.728
BR16+CD202→EMB48;D04;43;EMB48;1;1;0.704
BR16+CD202→EMB48;D04;43;EMB48;1;1;0.704
BR16+CD202→EMB48;D04;43;EMB48;1;1;0.956
BR16+CD202→EMB48;D04;43;EMB48;1;1;0.956
BR16+CD202→EMB48;D04;43;EMB48;1;1;0.958
BR16+CD202→EMB48;D04;43;EMB48;1;1;0.956
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.122
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.002
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.008
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.03
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.35
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.34
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.328
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.324
BR16+CD202→EMB48;D04;43;EMB48;1;1;0.98
BR16+CD202→EMB48;D04;43;EMB48;1;1;0.984
BR16+CD202→EMB48;D04;43;EMB48;1;1;0.986
BR16+CD202→EMB48;D04;43;EMB48;1;1;0.958
BR16+CD202→EMB48;D04;43;EMB48;1;0;0.358
BR16+CD202→EMB48;D04;43;EMB48;1;0;0.354
BR16+CD202→EMB48;D04;43;EMB48;1;0;0.456
BR16+CD202→EMB48;D04;43;EMB48;1;0;0.46
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.096
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.088
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.03
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.004
BR16+CD202→EMB48;D04;43;EMB48;1;0;0.154
BR16+CD202→EMB48;D04;43;EMB48;1;0;0.078
BR16+CD202→EMB48;D04;43;EMB48;1;0;0.062
BR16+CD202→EMB48;D04;43;EMB48;1;0;0.052
BR16+CD202→EMB48;D04;43;EMB48;1;0;0.142
BR16+CD202→EMB48;D04;43;EMB48;1;0;0.146
BR16+CD202→EMB48;D04;43;EMB48;1;0;0.158
BR16+CD202→EMB48;D04;43;EMB48;1;0;0.164
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.376
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.342
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.224
BR16+CD202→EMB48;D04;43;EMB48;0;0;0.206
BR16+CD202→EMB48;D04;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D04;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D04;43;EMB48;1;1;1.0
BR16+CD202→EMB48;D04;43;EMB48;1;1;0.996
BR16+CD202→EMB48;D04;43;EMB48;1;0;0.378
BR16+CD202→EMB48;D04;43;EMB48;1;0;0.246
BR16+CD202→EMB48;D04;43;EMB48;1;1;0.654
BR16+CD202→EMB48;D04;43;EMB48;1;0;0.344
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.106
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.106
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.106
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.106
BR16+CD202→EMB48;D04;44;EMB48;1;1;0.74
BR16+CD202→EMB48;D04;44;EMB48;1;1;0.754
BR16+CD202→EMB48;D04;44;EMB48;1;1;0.732
BR16+CD202→EMB48;D04;44;EMB48;1;1;0.736
BR16+CD202→EMB48;D04;44;EMB48;1;1;0.962
BR16+CD202→EMB48;D04;44;EMB48;1;1;0.962
BR16+CD202→EMB48;D04;44;EMB48;1;1;0.962
BR16+CD202→EMB48;D04;44;EMB48;1;1;0.962
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.106
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.004
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.02
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.376
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.372
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.326
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.324
BR16+CD202→EMB48;D04;44;EMB48;1;1;0.99
BR16+CD202→EMB48;D04;44;EMB48;1;1;0.992
BR16+CD202→EMB48;D04;44;EMB48;1;1;0.994
BR16+CD202→EMB48;D04;44;EMB48;1;1;0.962
BR16+CD202→EMB48;D04;44;EMB48;1;0;0.354
BR16+CD202→EMB48;D04;44;EMB48;1;0;0.352
BR16+CD202→EMB48;D04;44;EMB48;1;0;0.452
BR16+CD202→EMB48;D04;44;EMB48;1;0;0.452
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.078
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.074
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.02
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;44;EMB48;1;0;0.162
BR16+CD202→EMB48;D04;44;EMB48;1;0;0.09
BR16+CD202→EMB48;D04;44;EMB48;1;0;0.074
BR16+CD202→EMB48;D04;44;EMB48;1;0;0.058
BR16+CD202→EMB48;D04;44;EMB48;1;0;0.162
BR16+CD202→EMB48;D04;44;EMB48;1;0;0.16
BR16+CD202→EMB48;D04;44;EMB48;1;0;0.168
BR16+CD202→EMB48;D04;44;EMB48;1;0;0.174
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.002
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.002
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.002
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.002
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.36
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.328
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.26
BR16+CD202→EMB48;D04;44;EMB48;0;0;0.244
BR16+CD202→EMB48;D04;44;EMB48;1;1;1.0
BR16+CD202→EMB48;D04;44;EMB48;1;1;1.0
BR16+CD202→EMB48;D04;44;EMB48;1;1;1.0
BR16+CD202→EMB48;D04;44;EMB48;1;1;1.0
BR16+CD202→EMB48;D04;44;EMB48;1;0;0.42
BR16+CD202→EMB48;D04;44;EMB48;1;0;0.276
BR16+CD202→EMB48;D04;44;EMB48;1;1;0.694
BR16+CD202→EMB48;D04;44;EMB48;1;0;0.32
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.14
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.14
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.14
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.14
BR16+CD202→EMB48;D04;45;EMB48;1;1;0.692
BR16+CD202→EMB48;D04;45;EMB48;1;1;0.708
BR16+CD202→EMB48;D04;45;EMB48;1;1;0.688
BR16+CD202→EMB48;D04;45;EMB48;1;1;0.7
BR16+CD202→EMB48;D04;45;EMB48;1;1;0.968
BR16+CD202→EMB48;D04;45;EMB48;1;1;0.968
BR16+CD202→EMB48;D04;45;EMB48;1;1;0.968
BR16+CD202→EMB48;D04;45;EMB48;1;1;0.968
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.14
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.004
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.038
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.454
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.452
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.418
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.418
BR16+CD202→EMB48;D04;45;EMB48;1;1;0.988
BR16+CD202→EMB48;D04;45;EMB48;1;1;0.988
BR16+CD202→EMB48;D04;45;EMB48;1;1;0.992
BR16+CD202→EMB48;D04;45;EMB48;1;1;0.962
BR16+CD202→EMB48;D04;45;EMB48;1;0;0.362
BR16+CD202→EMB48;D04;45;EMB48;1;0;0.362
BR16+CD202→EMB48;D04;45;EMB48;1;0;0.476
BR16+CD202→EMB48;D04;45;EMB48;1;0;0.478
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.096
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.09
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.04
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;45;EMB48;1;0;0.158
BR16+CD202→EMB48;D04;45;EMB48;1;0;0.068
BR16+CD202→EMB48;D04;45;EMB48;1;0;0.046
BR16+CD202→EMB48;D04;45;EMB48;1;0;0.038
BR16+CD202→EMB48;D04;45;EMB48;1;0;0.156
BR16+CD202→EMB48;D04;45;EMB48;1;0;0.16
BR16+CD202→EMB48;D04;45;EMB48;1;0;0.164
BR16+CD202→EMB48;D04;45;EMB48;1;0;0.168
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.002
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.002
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.002
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.002
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.376
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.356
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.278
BR16+CD202→EMB48;D04;45;EMB48;0;0;0.248
BR16+CD202→EMB48;D04;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D04;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D04;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D04;45;EMB48;1;1;0.994
BR16+CD202→EMB48;D04;45;EMB48;1;0;0.398
BR16+CD202→EMB48;D04;45;EMB48;1;0;0.256
BR16+CD202→EMB48;D04;45;EMB48;1;1;0.65
BR16+CD202→EMB48;D04;45;EMB48;1;0;0.312
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.124
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.124
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.124
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.124
BR16+CD202→EMB48;D04;46;EMB48;1;1;0.702
BR16+CD202→EMB48;D04;46;EMB48;1;1;0.72
BR16+CD202→EMB48;D04;46;EMB48;1;1;0.698
BR16+CD202→EMB48;D04;46;EMB48;1;1;0.7
BR16+CD202→EMB48;D04;46;EMB48;1;1;0.946
BR16+CD202→EMB48;D04;46;EMB48;1;1;0.944
BR16+CD202→EMB48;D04;46;EMB48;1;1;0.942
BR16+CD202→EMB48;D04;46;EMB48;1;1;0.944
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.124
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.002
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.004
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.026
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.386
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.382
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.36
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.358
BR16+CD202→EMB48;D04;46;EMB48;1;1;0.976
BR16+CD202→EMB48;D04;46;EMB48;1;1;0.98
BR16+CD202→EMB48;D04;46;EMB48;1;1;0.984
BR16+CD202→EMB48;D04;46;EMB48;1;1;0.958
BR16+CD202→EMB48;D04;46;EMB48;1;0;0.374
BR16+CD202→EMB48;D04;46;EMB48;1;0;0.37
BR16+CD202→EMB48;D04;46;EMB48;1;0;0.498
BR16+CD202→EMB48;D04;46;EMB48;1;0;0.498
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.084
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.07
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.026
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.002
BR16+CD202→EMB48;D04;46;EMB48;1;0;0.132
BR16+CD202→EMB48;D04;46;EMB48;1;0;0.07
BR16+CD202→EMB48;D04;46;EMB48;1;0;0.05
BR16+CD202→EMB48;D04;46;EMB48;1;0;0.042
BR16+CD202→EMB48;D04;46;EMB48;1;0;0.118
BR16+CD202→EMB48;D04;46;EMB48;1;0;0.12
BR16+CD202→EMB48;D04;46;EMB48;1;0;0.128
BR16+CD202→EMB48;D04;46;EMB48;1;0;0.132
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.372
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.328
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.242
BR16+CD202→EMB48;D04;46;EMB48;0;0;0.224
BR16+CD202→EMB48;D04;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D04;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D04;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D04;46;EMB48;1;1;0.996
BR16+CD202→EMB48;D04;46;EMB48;1;0;0.378
BR16+CD202→EMB48;D04;46;EMB48;1;0;0.238
BR16+CD202→EMB48;D04;46;EMB48;1;1;0.668
BR16+CD202→EMB48;D04;46;EMB48;1;0;0.326
EMB48+CD202→BR16;D04;42;BR16;0;0;0.284
EMB48+CD202→BR16;D04;42;BR16;0;0;0.3
EMB48+CD202→BR16;D04;42;BR16;0;0;0.298
EMB48+CD202→BR16;D04;42;BR16;0;0;0.322
EMB48+CD202→BR16;D04;42;BR16;0;0;0.02
EMB48+CD202→BR16;D04;42;BR16;0;0;0.036
EMB48+CD202→BR16;D04;42;BR16;0;0;0.034
EMB48+CD202→BR16;D04;42;BR16;0;0;0.046
EMB48+CD202→BR16;D04;42;BR16;1;1;0.992
EMB48+CD202→BR16;D04;42;BR16;1;1;0.992
EMB48+CD202→BR16;D04;42;BR16;1;1;0.994
EMB48+CD202→BR16;D04;42;BR16;1;1;0.994
EMB48+CD202→BR16;D04;42;BR16;1;1;1.0
EMB48+CD202→BR16;D04;42;BR16;1;1;1.0
EMB48+CD202→BR16;D04;42;BR16;1;1;1.0
EMB48+CD202→BR16;D04;42;BR16;1;1;1.0
EMB48+CD202→BR16;D04;42;BR16;0;1;0.966
EMB48+CD202→BR16;D04;42;BR16;0;1;0.964
EMB48+CD202→BR16;D04;42;BR16;0;1;0.964
EMB48+CD202→BR16;D04;42;BR16;0;1;0.962
EMB48+CD202→BR16;D04;42;BR16;0;0;0.016
EMB48+CD202→BR16;D04;42;BR16;0;0;0.032
EMB48+CD202→BR16;D04;42;BR16;0;0;0.016
EMB48+CD202→BR16;D04;42;BR16;0;0;0.008
EMB48+CD202→BR16;D04;42;BR16;1;1;0.998
EMB48+CD202→BR16;D04;42;BR16;1;1;0.998
EMB48+CD202→BR16;D04;42;BR16;1;1;0.998
EMB48+CD202→BR16;D04;42;BR16;1;1;0.998
EMB48+CD202→BR16;D04;42;BR16;1;1;0.998
EMB48+CD202→BR16;D04;42;BR16;1;1;0.998
EMB48+CD202→BR16;D04;42;BR16;1;1;0.996
EMB48+CD202→BR16;D04;42;BR16;1;1;0.996
EMB48+CD202→BR16;D04;42;BR16;0;1;0.996
EMB48+CD202→BR16;D04;42;BR16;0;1;0.996
EMB48+CD202→BR16;D04;42;BR16;0;1;0.996
EMB48+CD202→BR16;D04;42;BR16;0;1;0.994
EMB48+CD202→BR16;D04;42;BR16;0;1;0.704
EMB48+CD202→BR16;D04;42;BR16;0;1;0.83
EMB48+CD202→BR16;D04;42;BR16;0;1;0.81
EMB48+CD202→BR16;D04;42;BR16;0;0;0.262
EMB48+CD202→BR16;D04;42;BR16;1;1;1.0
EMB48+CD202→BR16;D04;42;BR16;1;1;0.994
EMB48+CD202→BR16;D04;42;BR16;1;1;1.0
EMB48+CD202→BR16;D04;42;BR16;1;1;1.0
EMB48+CD202→BR16;D04;42;BR16;1;1;1.0
EMB48+CD202→BR16;D04;42;BR16;1;1;1.0
EMB48+CD202→BR16;D04;42;BR16;1;1;1.0
EMB48+CD202→BR16;D04;42;BR16;1;1;1.0
EMB48+CD202→BR16;D04;42;BR16;0;0;0.02
EMB48+CD202→BR16;D04;42;BR16;0;0;0.026
EMB48+CD202→BR16;D04;42;BR16;0;0;0.0
EMB48+CD202→BR16;D04;42;BR16;0;0;0.0
EMB48+CD202→BR16;D04;42;BR16;0;0;0.194
EMB48+CD202→BR16;D04;42;BR16;0;0;0.112
EMB48+CD202→BR16;D04;42;BR16;0;0;0.01
EMB48+CD202→BR16;D04;42;BR16;0;0;0.012
EMB48+CD202→BR16;D04;42;BR16;1;1;0.998
EMB48+CD202→BR16;D04;42;BR16;1;1;0.998
EMB48+CD202→BR16;D04;42;BR16;1;1;0.996
EMB48+CD202→BR16;D04;42;BR16;1;1;0.998
EMB48+CD202→BR16;D04;42;BR16;1;1;0.998
EMB48+CD202→BR16;D04;42;BR16;1;1;0.998
EMB48+CD202→BR16;D04;42;BR16;1;1;0.996
EMB48+CD202→BR16;D04;42;BR16;1;1;0.998
EMB48+CD202→BR16;D04;43;BR16;0;0;0.272
EMB48+CD202→BR16;D04;43;BR16;0;0;0.288
EMB48+CD202→BR16;D04;43;BR16;0;0;0.288
EMB48+CD202→BR16;D04;43;BR16;0;0;0.276
EMB48+CD202→BR16;D04;43;BR16;0;0;0.01
EMB48+CD202→BR16;D04;43;BR16;0;0;0.018
EMB48+CD202→BR16;D04;43;BR16;0;0;0.018
EMB48+CD202→BR16;D04;43;BR16;0;0;0.032
EMB48+CD202→BR16;D04;43;BR16;1;1;0.986
EMB48+CD202→BR16;D04;43;BR16;1;1;0.986
EMB48+CD202→BR16;D04;43;BR16;1;1;0.986
